GH;CP;Central;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'CP', 'regionName' => 'Central', 'regionType' => 'Region']);"
GH;EP;Eastern;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'EP', 'regionName' => 'Eastern', 'regionType' => 'Region']);"
GH;NP;Northern;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'NP', 'regionName' => 'Northern', 'regionType' => 'Region']);"
GH;TV;Volta;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'TV', 'regionName' => 'Volta', 'regionType' => 'Region']);"
GH;UE;Upper East;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'UE', 'regionName' => 'Upper East', 'regionType' => 'Region']);"
GH;UW;Upper West;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'UW', 'regionName' => 'Upper West', 'regionType' => 'Region']);"
GH;WP;Western;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GH', 'subdivision' => 'WP', 'regionName' => 'Western', 'regionType' => 'Region']);"
GL;KU;Kommune Kujalleq;Municipality;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GL', 'subdivision' => 'KU', 'regionName' => 'Kommune Kujalleq', 'regionType' => 'Municipality']);"
GL;QA;Qaasuitsup Kommunia;Municipality;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GL', 'subdivision' => 'QA', 'regionName' => 'Qaasuitsup Kommunia', 'regionType' => 'Municipality']);"
GL;QE;Qeqqata Kommunia;Municipality;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GL', 'subdivision' => 'QE', 'regionName' => 'Qeqqata Kommunia', 'regionType' => 'Municipality']);"
GL;SM;Kommuneqarfik Sermersooq;Municipality;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GL', 'subdivision' => 'SM', 'regionName' => 'Kommuneqarfik Sermersooq', 'regionType' => 'Municipality']);"
GM;B;Banjul;City;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GM', 'subdivision' => 'B', 'regionName' => 'Banjul', 'regionType' => 'City']);"
GM;L;Lower River;Division;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GM', 'subdivision' => 'L', 'regionName' => 'Lower River', 'regionType' => 'Division']);"
GM;M;Central River;Division;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GM', 'subdivision' => 'M', 'regionName' => 'Central River', 'regionType' => 'Division']);"
GM;N;North Bank;Division;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GM', 'subdivision' => 'N', 'regionName' => 'North Bank', 'regionType' => 'Division']);"
GM;U;Upper River;Division;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GM', 'subdivision' => 'U', 'regionName' => 'Upper River', 'regionType' => 'Division']);"
GM;W;Western;Division;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GM', 'subdivision' => 'W', 'regionName' => 'Western', 'regionType' => 'Division']);"
GN;BE;Beyla;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'BE', 'regionName' => 'Beyla', 'regionType' => 'Prefecture']);"
GN;BF;Boffa;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'BF', 'regionName' => 'Boffa', 'regionType' => 'Prefecture']);"
GN;BK;Bok;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'BK', 'regionName' => 'Bok', 'regionType' => 'Prefecture']);"
GN;CO;Coyah;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'CO', 'regionName' => 'Coyah', 'regionType' => 'Prefecture']);"
GN;DB;Dabola;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'DB', 'regionName' => 'Dabola', 'regionType' => 'Prefecture']);"
GN;DI;Dinguiraye;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'DI', 'regionName' => 'Dinguiraye', 'regionType' => 'Prefecture']);"
GN;DL;Dalaba;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'DL', 'regionName' => 'Dalaba', 'regionType' => 'Prefecture']);"
GN;DU;Dubrka;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'DU', 'regionName' => 'Dubrka', 'regionType' => 'Prefecture']);"
GN;FA;Faranah;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'FA', 'regionName' => 'Faranah', 'regionType' => 'Prefecture']);"
GN;FO;Forcariah;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'FO', 'regionName' => 'Forcariah', 'regionType' => 'Prefecture']);"
GN;FR;Fria;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'FR', 'regionName' => 'Fria', 'regionType' => 'Prefecture']);"
GN;GA;Gaoual;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'GA', 'regionName' => 'Gaoual', 'regionType' => 'Prefecture']);"
GN;GU;Gukdou;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'GU', 'regionName' => 'Gukdou', 'regionType' => 'Prefecture']);"
GN;KA;Kankan;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KA', 'regionName' => 'Kankan', 'regionType' => 'Prefecture']);"
GN;KB;Koubia;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KB', 'regionName' => 'Koubia', 'regionType' => 'Prefecture']);"
GN;KD;Kindia;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KD', 'regionName' => 'Kindia', 'regionType' => 'Prefecture']);"
GN;KE;Krouan;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KE', 'regionName' => 'Krouan', 'regionType' => 'Prefecture']);"
GN;KN;Koundara;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KN', 'regionName' => 'Koundara', 'regionType' => 'Prefecture']);"
GN;KO;Kouroussa;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KO', 'regionName' => 'Kouroussa', 'regionType' => 'Prefecture']);"
GN;KS;Kissidougou;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'KS', 'regionName' => 'Kissidougou', 'regionType' => 'Prefecture']);"
GN;LA;Lab;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'LA', 'regionName' => 'Lab', 'regionType' => 'Prefecture']);"
GN;LE;Llouma;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'LE', 'regionName' => 'Llouma', 'regionType' => 'Prefecture']);"
GN;LO;Lola;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'LO', 'regionName' => 'Lola', 'regionType' => 'Prefecture']);"
GN;MC;Macenta;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'MC', 'regionName' => 'Macenta', 'regionType' => 'Prefecture']);"
GN;MD;Mandiana;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'MD', 'regionName' => 'Mandiana', 'regionType' => 'Prefecture']);"
GN;ML;Mali;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'ML', 'regionName' => 'Mali', 'regionType' => 'Prefecture']);"
GN;MM;Mamou;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'MM', 'regionName' => 'Mamou', 'regionType' => 'Prefecture']);"
GN;NZ;Nzrkor;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'NZ', 'regionName' => 'Nzrkor', 'regionType' => 'Prefecture']);"
GN;PI;Pita;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'PI', 'regionName' => 'Pita', 'regionType' => 'Prefecture']);"
GN;SI;Siguiri;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'SI', 'regionName' => 'Siguiri', 'regionType' => 'Prefecture']);"
GN;TE;Tliml;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'TE', 'regionName' => 'Tliml', 'regionType' => 'Prefecture']);"
GN;TO;Tougu;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'TO', 'regionName' => 'Tougu', 'regionType' => 'Prefecture']);"
GN;YO;Yomou;Prefecture;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GN', 'subdivision' => 'YO', 'regionName' => 'Yomou', 'regionType' => 'Prefecture']);"
GQ;AN;Annob—n;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'AN', 'regionName' => 'Annob—n', 'regionType' => 'Province']);"
GQ;BN;Bioko Norte;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'BN', 'regionName' => 'Bioko Norte', 'regionType' => 'Province']);"
GQ;BS;Bioko Sur;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'BS', 'regionName' => 'Bioko Sur', 'regionType' => 'Province']);"
GQ;CS;Centro Sur;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'CS', 'regionName' => 'Centro Sur', 'regionType' => 'Province']);"
GQ;KN;Ki-Ntem;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'KN', 'regionName' => 'Ki-Ntem', 'regionType' => 'Province']);"
GQ;LI;Litoral;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'LI', 'regionName' => 'Litoral', 'regionType' => 'Province']);"
GQ;WN;Wele-Nzas;Province;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GQ', 'subdivision' => 'WN', 'regionName' => 'Wele-Nzas', 'regionType' => 'Province']);"
GR;A;Anatolik’ Makedon’a kai Thr‡ki;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'A', 'regionName' => 'Anatolik’ Makedon’a kai Thr‡ki', 'regionType' => 'Administrative region']);"
GR;B;Kentrik’ Makedon’a;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'B', 'regionName' => 'Kentrik’ Makedon’a', 'regionType' => 'Administrative region']);"
GR;C;Dytiki Makedonia;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'C', 'regionName' => 'Dytiki Makedonia', 'regionType' => 'Administrative region']);"
GR;D;êpeiros;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'D', 'regionName' => 'êpeiros', 'regionType' => 'Administrative region']);"
GR;E; Thessal’a;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'E', 'regionName' => ' Thessal’a', 'regionType' => 'Administrative region']);"
GR;F;Ion’a N’sia;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'F', 'regionName' => 'Ion’a N’sia', 'regionType' => 'Administrative region']);"
GR;G;Dytik’ Ell‡da;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'G', 'regionName' => 'Dytik’ Ell‡da', 'regionType' => 'Administrative region']);"
GR;H;Stere‡ Ell‡da;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'H', 'regionName' => 'Stere‡ Ell‡da', 'regionType' => 'Administrative region']);"
GR;I;Attik’;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'I', 'regionName' => 'Attik’', 'regionType' => 'Administrative region']);"
GR;J;Peloponn’sos;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'J', 'regionName' => 'Peloponn’sos', 'regionType' => 'Administrative region']);"
GR;K;Vore’o Aiga’o;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'K', 'regionName' => 'Vore’o Aiga’o', 'regionType' => 'Administrative region']);"
GR;L;Not’o Aiga’o;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'L', 'regionName' => 'Not’o Aiga’o', 'regionType' => 'Administrative region']);"
GR;M;Kr’ti;Administrative region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GR', 'subdivision' => 'M', 'regionName' => 'Kr’ti', 'regionType' => 'Administrative region']);"
GT;AV;Alta Verapaz; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'AV', 'regionName' => 'Alta Verapaz', 'regionType' => ' Department']);"
GT;BV;Baja Verapaz; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'BV', 'regionName' => 'Baja Verapaz', 'regionType' => ' Department']);"
GT;CM;Chimaltenango; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'CM', 'regionName' => 'Chimaltenango', 'regionType' => ' Department']);"
GT;CQ;Chiquimula; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'CQ', 'regionName' => 'Chiquimula', 'regionType' => ' Department']);"
GT;ES;Escuintla; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'ES', 'regionName' => 'Escuintla', 'regionType' => ' Department']);"
GT;GU;Guatemala; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'GU', 'regionName' => 'Guatemala', 'regionType' => ' Department']);"
GT;HU;Huehuetenango; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'HU', 'regionName' => 'Huehuetenango', 'regionType' => ' Department']);"
GT;IZ;Izabal; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'IZ', 'regionName' => 'Izabal', 'regionType' => ' Department']);"
GT;JA;Jalapa; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'JA', 'regionName' => 'Jalapa', 'regionType' => ' Department']);"
GT;JU;Jutiapa; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'JU', 'regionName' => 'Jutiapa', 'regionType' => ' Department']);"
GT;PE;Petn; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'PE', 'regionName' => 'Petn', 'regionType' => ' Department']);"
GT;PR;El Progreso; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'PR', 'regionName' => 'El Progreso', 'regionType' => ' Department']);"
GT;QC;Quich; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'QC', 'regionName' => 'Quich', 'regionType' => ' Department']);"
GT;QZ;Quetzaltenango; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'QZ', 'regionName' => 'Quetzaltenango', 'regionType' => ' Department']);"
GT;RE;Retalhuleu; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'RE', 'regionName' => 'Retalhuleu', 'regionType' => ' Department']);"
GT;SA;Sacatepquez; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'SA', 'regionName' => 'Sacatepquez', 'regionType' => ' Department']);"
GT;SM;San Marcos; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'SM', 'regionName' => 'San Marcos', 'regionType' => ' Department']);"
GT;SO;Solol‡; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'SO', 'regionName' => 'Solol‡', 'regionType' => ' Department']);"
GT;SR;Santa Rosa; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'SR', 'regionName' => 'Santa Rosa', 'regionType' => ' Department']);"
GT;SU;Suchitepquez; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'SU', 'regionName' => 'Suchitepquez', 'regionType' => ' Department']);"
GT;TO;Totonicap‡n; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'TO', 'regionName' => 'Totonicap‡n', 'regionType' => ' Department']);"
GT;ZA;Zacapa; Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GT', 'subdivision' => 'ZA', 'regionName' => 'Zacapa', 'regionType' => ' Department']);"
GW;BA;Bafat‡;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'BA', 'regionName' => 'Bafat‡', 'regionType' => 'Region']);"
GW;BL;Bolama;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'BL', 'regionName' => 'Bolama', 'regionType' => 'Region']);"
GW;BM;Biombo;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'BM', 'regionName' => 'Biombo', 'regionType' => 'Region']);"
GW;BS;Bissau;Autonomous sector;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'BS', 'regionName' => 'Bissau', 'regionType' => 'Autonomous sector']);"
GW;CA;Cacheu;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'CA', 'regionName' => 'Cacheu', 'regionType' => 'Region']);"
GW;GA;Gabœ;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'GA', 'regionName' => 'Gabœ', 'regionType' => 'Region']);"
GW;OI;Oio;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'OI', 'regionName' => 'Oio', 'regionType' => 'Region']);"
GW;QU;Quinara;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'QU', 'regionName' => 'Quinara', 'regionType' => 'Region']);"
GW;TO;Tombali ;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GW', 'subdivision' => 'TO', 'regionName' => 'Tombali ', 'regionType' => 'Region']);"
GY;BA;Barima-Waini;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'BA', 'regionName' => 'Barima-Waini', 'regionType' => 'Region']);"
GY;CU;Cuyuni-Mazaruni;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'CU', 'regionName' => 'Cuyuni-Mazaruni', 'regionType' => 'Region']);"
GY;DE;Demerara-Mahaica;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'DE', 'regionName' => 'Demerara-Mahaica', 'regionType' => 'Region']);"
GY;EB;East Berbice-Corentyne;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'EB', 'regionName' => 'East Berbice-Corentyne', 'regionType' => 'Region']);"
GY;ES;Essequibo Islands-West Demerara;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'ES', 'regionName' => 'Essequibo Islands-West Demerara', 'regionType' => 'Region']);"
GY;MA;Mahaica-Berbice;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'MA', 'regionName' => 'Mahaica-Berbice', 'regionType' => 'Region']);"
GY;PM;Pomeroon-Supenaam;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'PM', 'regionName' => 'Pomeroon-Supenaam', 'regionType' => 'Region']);"
GY;PT;Potaro-Siparuni;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'PT', 'regionName' => 'Potaro-Siparuni', 'regionType' => 'Region']);"
GY;UD;Upper Demerara-Berbice;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'UD', 'regionName' => 'Upper Demerara-Berbice', 'regionType' => 'Region']);"
GY;UT;Upper Takutu-Upper Essequibo;Region;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'GY', 'subdivision' => 'UT', 'regionName' => 'Upper Takutu-Upper Essequibo', 'regionType' => 'Region']);"
HN;AT;Atl‡ntida;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'AT', 'regionName' => 'Atl‡ntida', 'regionType' => 'Department']);"
HN;CH;Choluteca;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'CH', 'regionName' => 'Choluteca', 'regionType' => 'Department']);"
HN;CL;Col—n;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'CL', 'regionName' => 'Col—n', 'regionType' => 'Department']);"
HN;CM;Comayagua;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'CM', 'regionName' => 'Comayagua', 'regionType' => 'Department']);"
HN;CP;Cop‡n;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'CP', 'regionName' => 'Cop‡n', 'regionType' => 'Department']);"
HN;CR;Corts;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'CR', 'regionName' => 'Corts', 'regionType' => 'Department']);"
HN;EP;El Para’so;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'EP', 'regionName' => 'El Para’so', 'regionType' => 'Department']);"
HN;FM;Francisco Moraz‡n;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'FM', 'regionName' => 'Francisco Moraz‡n', 'regionType' => 'Department']);"
HN;GD;Gracias a Dios;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'GD', 'regionName' => 'Gracias a Dios', 'regionType' => 'Department']);"
HN;IB;Islas de la Bah’a;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'IB', 'regionName' => 'Islas de la Bah’a', 'regionType' => 'Department']);"
HN;IN;Intibuc‡;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'IN', 'regionName' => 'Intibuc‡', 'regionType' => 'Department']);"
HN;LE;Lempira;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'LE', 'regionName' => 'Lempira', 'regionType' => 'Department']);"
HN;LP;La Paz;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'LP', 'regionName' => 'La Paz', 'regionType' => 'Department']);"
HN;OC;Ocotepeque;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'OC', 'regionName' => 'Ocotepeque', 'regionType' => 'Department']);"
HN;OL;Olancho;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'OL', 'regionName' => 'Olancho', 'regionType' => 'Department']);"
HN;SB;Santa B‡rbara;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'SB', 'regionName' => 'Santa B‡rbara', 'regionType' => 'Department']);"
HN;VA;Valle;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'VA', 'regionName' => 'Valle', 'regionType' => 'Department']);"
HN;YO;Yoro;Department;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HN', 'subdivision' => 'YO', 'regionName' => 'Yoro', 'regionType' => 'Department']);"
HR;1;Zagrebacka _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '1', 'regionName' => 'Zagrebacka _upanija', 'regionType' => 'County']);"
HR;2;Krapinsko-zagorska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '2', 'regionName' => 'Krapinsko-zagorska _upanija', 'regionType' => 'County']);"
HR;3;Sisacko-moslavacka _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '3', 'regionName' => 'Sisacko-moslavacka _upanija', 'regionType' => 'County']);"
HR;4;Karlovacka _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '4', 'regionName' => 'Karlovacka _upanija', 'regionType' => 'County']);"
HR;5;Vara_dinska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '5', 'regionName' => 'Vara_dinska _upanija', 'regionType' => 'County']);"
HR;6;Koprivnicko-kri_evacka _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '6', 'regionName' => 'Koprivnicko-kri_evacka _upanija', 'regionType' => 'County']);"
HR;7;Bjelovarsko-bilogorska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '7', 'regionName' => 'Bjelovarsko-bilogorska _upanija', 'regionType' => 'County']);"
HR;8;Primorsko-goranska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '8', 'regionName' => 'Primorsko-goranska _upanija', 'regionType' => 'County']);"
HR;9;Licko-senjska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '9', 'regionName' => 'Licko-senjska _upanija', 'regionType' => 'County']);"
HR;10;Viroviticko-podravska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '10', 'regionName' => 'Viroviticko-podravska _upanija', 'regionType' => 'County']);"
HR;11;Po_e_ko-slavonska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '11', 'regionName' => 'Po_e_ko-slavonska _upanija', 'regionType' => 'County']);"
HR;12;Brodsko-posavska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '12', 'regionName' => 'Brodsko-posavska _upanija', 'regionType' => 'County']);"
HR;13;Zadarska _upanija;County;"$this->insert('{{%net_frenzel_subdivision}}',['iso2' => 'HR', 'subdivision' => '13', 'regionName' => 'Zadarska _upanija', 'regionType' => 'County']);"
